run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.roc_auc,metrics.ks_statistic,metrics.gini,metrics.brier_score,metrics.pr_auc,metrics.best_roc_auc,params.tree_method,params.colsample_bylevel,params.reg_lambda,params.min_child_weight,params.max_depth,params.reg_alpha,params.base_score,params.subsample,params.booster,params.device,params.verbosity,params.max_cat_to_onehot,params.max_cat_threshold,params.num_boost_round,params.sampling_method,params.custom_metric,params.colsample_bynode,params.monotone_constraints,params.max_leaves,params.gamma,params.validate_parameters,params.colsample_bytree,params.interaction_constraints,params.scale_pos_weight,params.n_jobs,params.num_parallel_tree,params.maximize,params.early_stopping_rounds,params.grow_policy,params.max_delta_step,params.verbose_eval,params.learning_rate,params.random_state,params.multi_strategy,params.objective,params.max_bin,params.eval_metric,params.n_estimators,params.best_reg_alpha,params.best_reg_lambda,params.best_min_child_weight,params.best_subsample,params.best_colsample_bytree,params.best_n_estimators,params.best_learning_rate,params.best_max_depth,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.parentRunId
12948d69df944f1e9ac6f461b48f0219,2,FINISHED,mlflow-artifacts:/2/12948d69df944f1e9ac6f461b48f0219/artifacts,2026-08-17 11:27:59.692000+00:00,2026-08-17 11:28:09.630000+00:00,0.7691471507966,0.4020268966971052,0.5382943015932001,0.1858865097452934,0.25731325984028547,,,,0.08227545789680452,5.914434357191123,4,3.2709580592483114,,0.8236655038427165,,,,,,,,,,,,,,0.7094878373605616,,,,,,,,,,0.07443751565754622,,,,,,400,,,,,,,,,trial_41,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
75da71c183fd4d8e9fedd330b7dc58d2,2,FINISHED,mlflow-artifacts:/2/75da71c183fd4d8e9fedd330b7dc58d2/artifacts,2026-08-17 11:27:49.631000+00:00,2026-08-17 11:27:58.857000+00:00,0.7670319037761035,0.40114993815698446,0.534063807552207,0.1824291522679945,0.2546173912659427,,,,0.1469073280167425,4.408289833550426,4,1.4144870118966935,,0.7413769029146946,,,,,,,,,,,,,,0.6612953875745381,,,,,,,,,,0.13335437088837115,,,,,,350,,,,,,,,,trial_40,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
4c0fb353881b4d678ae2d8ca5d5ae957,2,FINISHED,mlflow-artifacts:/2/4c0fb353881b4d678ae2d8ca5d5ae957/artifacts,2026-08-17 11:27:41.954000+00:00,2026-08-17 11:27:48.920000+00:00,0.7618653285062842,0.39221170705324804,0.5237306570125685,0.19621428472080052,0.24755357830148428,,,,0.05373191153674461,3.74881287111957,3,5.495262778525447,,0.8467849475648982,,,,,,,,,,,,,,0.7418769612629832,,,,,,,,,,0.08743169027891055,,,,,,150,,,,,,,,,trial_39,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
cc5ee00a8491431caf0e831b5aeeb47a,2,FINISHED,mlflow-artifacts:/2/cc5ee00a8491431caf0e831b5aeeb47a/artifacts,2026-08-17 11:27:29.450000+00:00,2026-08-17 11:27:40.820000+00:00,0.759348130321848,0.3872782205660196,0.5186962606436961,0.166550291601202,0.24917532314847493,,,,0.2950615690817233,4.86476429744782,5,9.86778637106392,,0.7268708342947716,,,,,,,,,,,,,,0.8272446864164433,,,,,,,,,,0.16003318505446182,,,,,,400,,,,,,,,,trial_38,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
34a7e20f7edc4e3186b6a07e40ee4e00,2,FINISHED,mlflow-artifacts:/2/34a7e20f7edc4e3186b6a07e40ee4e00/artifacts,2026-08-17 11:27:19.382000+00:00,2026-08-17 11:27:28.274000+00:00,0.7688868151271593,0.40274731365699123,0.5377736302543186,0.19033484348589313,0.2560699002835565,,,,0.026899295494830937,2.2197591107238077,3,5.8753564476164755,,0.7911572753832694,,,,,,,,,,,,,,0.7876985684230235,,,,,,,,,,0.10175063696891778,,,,,,350,,,,,,,,,trial_37,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
4965a8afaa60438ea922f9aa600fa962,2,FINISHED,mlflow-artifacts:/2/4965a8afaa60438ea922f9aa600fa962/artifacts,2026-08-17 11:27:09.097000+00:00,2026-08-17 11:27:18.569000+00:00,0.768820945422095,0.40219762234084994,0.53764189084419,0.18809775878161308,0.25623060004723963,,,,0.05273589671494845,5.123763264944196,3,0.7524410400490533,,0.7276675131076373,,,,,,,,,,,,,,0.7457318791059361,,,,,,,,,,0.119162542719974,,,,,,450,,,,,,,,,trial_36,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
21a1d032d87f4d0eb211522da27395c8,2,FINISHED,mlflow-artifacts:/2/21a1d032d87f4d0eb211522da27395c8/artifacts,2026-08-17 11:26:58.598000+00:00,2026-08-17 11:27:07.847000+00:00,0.769381668306684,0.40378454562209304,0.5387633366133681,0.188972274797805,0.2564512654941709,,,,0.06671576828292991,4.903980089665959,3,5.165743510506547,,0.794726556022589,,,,,,,,,,,,,,0.746660598688999,,,,,,,,,,0.10971141839786061,,,,,,400,,,,,,,,,trial_35,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
68e24f967ed8438dbc3c7f724e98990a,2,FINISHED,mlflow-artifacts:/2/68e24f967ed8438dbc3c7f724e98990a/artifacts,2026-08-17 11:26:47.817000+00:00,2026-08-17 11:26:57.034000+00:00,0.766004440822098,0.39822095755706416,0.5320088816441959,0.18043718757988655,0.25479273786922796,,,,0.2222295135463944,3.5896913789951688,4,2.6847044704380485,,0.841170067590596,,,,,,,,,,,,,,0.8040476473267243,,,,,,,,,,0.15436603752776817,,,,,,350,,,,,,,,,trial_34,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
6d373ba910e944ea871b670ffc19608f,2,FINISHED,mlflow-artifacts:/2/6d373ba910e944ea871b670ffc19608f/artifacts,2026-08-17 11:26:35.552000+00:00,2026-08-17 11:26:46.975000+00:00,0.7690304453838207,0.40233377899233097,0.5380608907676415,0.18417508098591015,0.2568208342773514,,,,0.05436330991837858,3.5616624801148076,4,9.003565266083482,,0.8461334348635458,,,,,,,,,,,,,,0.7905007160525547,,,,,,,,,,0.10612647517843635,,,,,,350,,,,,,,,,trial_33,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
1a52e50a750546319a87e54c63361806,2,FINISHED,mlflow-artifacts:/2/1a52e50a750546319a87e54c63361806/artifacts,2026-08-17 11:26:24.088000+00:00,2026-08-17 11:26:34.602000+00:00,0.7692381620401499,0.40332721025222407,0.5384763240803,0.18291865264729698,0.25816836655451125,,,,0.15105365586577915,3.654917512009625,4,9.252352534412388,,0.8442928330237843,,,,,,,,,,,,,,0.7474159007276143,,,,,,,,,,0.10464066752338684,,,,,,400,,,,,,,,,trial_32,NOTEBOOK,/usr/local/lib/python3.12/dist-packages/colab_kernel_launcher.py,root,d709041f86e24f6a99f48ba27a0bddab
